name	degree	betweenness_centrality	closeness_centrality	eigenvector_centrality	Abundance	module	z	p	taxa_roles
otu1571	3	2	0.365562913952171	0	NA	M22	1.22474487139159	0	Peripheral nodes
otu1572	447	2953.45681818182	9.9958563283101e-05	0.92931804303153	NA	M1	1.47752296982587	0.125219584703392	Peripheral nodes
otu1573	475	5232.0853174603	0.000102342467594751	0.884840388026492	NA	M1	1.67923050955821	0.103481440443213	Peripheral nodes
otu1574	368	704.379531199433	9.84497654191553e-05	0.709150679941385	NA	M1	0.897613793095385	0.206388823251418	Peripheral nodes
otu1575	200	378.07868380191	8.70113690865954e-05	0.0921146418621085	NA	M3	0.626244787994351	0.04875	Peripheral nodes
otu1576	412	3995.79081474081	9.63109347261145e-05	0.84466345229041	NA	M1	1.41448936365951	0.0239772834385898	Peripheral nodes
otu1577	180	5455.89523809525	8.94345146141846e-05	0.239936644770348	NA	M3	-0.41528648597508	0.495	Peripheral nodes
otu1578	474	2454.1476561773	0.000101611488458441	0.949483019135107	NA	M1	1.69814059140812	0.0885185778632341	Peripheral nodes
otu1579	233	665.190476190476	9.04244055477028e-05	0.489600537492643	NA	M1	0.179030682798918	0.171010701983827	Peripheral nodes
otu1580	218	2900.61154401154	9.31906065808266e-05	0.411104024701479	NA	M1	0.122300437249197	0.136015486911876	Peripheral nodes
otu1581	452	1210.34735820664	9.84955829330757e-05	0.902099700570273	NA	M1	1.18126502084399	0.297008379669512	Peripheral nodes
otu1583	70	676.274920156548	6.9226671798517e-05	6.78511751616446e-08	NA	M2	0.54385087590317	0	Peripheral nodes
otu1584	168	933.750000000002	7.34262423242593e-05	0.0268819457697105	NA	M3	0.333314117190449	0	Peripheral nodes
otu1585	88	448.170314913206	7.40134299033411e-05	0.0136184477773478	NA	M3	-0.534628611117411	0	Peripheral nodes
otu1586	200	378.07868380191	8.70113690865954e-05	0.0921146418621083	NA	M3	0.626244787994351	0.04875	Peripheral nodes
otu1588	368	657.942077613412	9.27369201615546e-05	0.384772871493331	NA	M3	1.01681901573289	0.467376535916824	Peripheral nodes
otu1590	96	3165.0283957996	9.11618604974932e-05	0.135044391679395	NA	M1	-0.64040619736372	0.263671875	Peripheral nodes
otu1591	358	4890.34663587446	9.96975304359198e-05	0.308022040952256	NA	M3	1.03851758394058	0.454495802253363	Peripheral nodes
otu1592	124	524.034280948098	8.65850373080797e-05	0.139858951791191	NA	M3	-0.729915724986679	0.491675338189386	Peripheral nodes
otu1593	429	253.505828712351	0.000101789629575113	0.829833554118302	NA	M1	1.03628772666137	0.309213707815106	Peripheral nodes
otu1594	450	667.973293751315	0.000100323410373585	0.846973090703325	NA	M1	1.20647846331053	0.280730864197531	Peripheral nodes
otu1595	223	7827.78339150288	9.59263949497151e-05	0.394629653964748	NA	M1	0.115997076632562	0.177843914013956	Peripheral nodes
otu1596	368	657.942077613412	9.27369201615546e-05	0.384772871493331	NA	M3	1.01681901573289	0.467376535916824	Peripheral nodes
otu1597	170	1489.22118224985	9.79480254127557e-05	0.225546470910585	NA	M3	-0.805860713713617	0.466505190311419	Peripheral nodes
otu1598	13	92.0769230769236	6.43226844298889e-05	8.20104727993342e-09	NA	M2	-0.738966754955296	0	Peripheral nodes
otu1600	368	657.942077613412	9.27369201615546e-05	0.38477287149333	NA	M3	1.01681901573289	0.467376535916824	Peripheral nodes
otu1602	70	676.274920156548	6.9226671798517e-05	6.78511751770931e-08	NA	M2	0.54385087590317	0	Peripheral nodes
otu1603	429	253.505828712351	0.000101789629575113	0.829833554118303	NA	M1	1.03628772666137	0.309213707815106	Peripheral nodes
otu1607	200	378.07868380191	8.70113690865954e-05	0.0921146418621084	NA	M3	0.626244787994351	0.04875	Peripheral nodes
otu1610	70	676.274920156548	6.9226671798517e-05	6.78511751461961e-08	NA	M2	0.54385087590317	0	Peripheral nodes
otu1611	429	253.505828712351	0.000101789629575113	0.829833554118303	NA	M1	1.03628772666137	0.309213707815106	Peripheral nodes
otu1613	420	2707.10492415491	9.94740000794268e-05	0.755717376333264	NA	M1	0.948040678028471	0.328469387755102	Peripheral nodes
otu1614	39	1604	8.47685107212362e-05	0.0765550484310254	NA	M1	-0.905147343262418	0	Peripheral nodes
otu1616	200	378.07868380191	8.70113690865954e-05	0.0921146418621083	NA	M3	0.626244787994351	0.04875	Peripheral nodes
otu1620	277	6138.8343003488	9.39279407104074e-05	0.518060014543715	NA	M1	0.52571551671388	0.0762684252368726	Peripheral nodes
otu1623	368	657.942077613412	9.27369201615546e-05	0.38477287149333	NA	M3	1.01681901573289	0.467376535916824	Peripheral nodes
otu1626	276	798.729325555551	8.77103334370819e-05	0.105873936935734	NA	M3	1.42909181167912	0.049438143247217	Peripheral nodes
otu1627	259	456.120675775273	9.21316516035217e-05	0.390773532165525	NA	M3	-0.252547224417356	0.492837017933543	Peripheral nodes
otu1632	328	6823.08238587652	9.89650180955581e-05	0.257132127103236	NA	M3	1.00596973162904	0.419021415823914	Peripheral nodes
otu1633	70	676.274920156548	6.9226671798517e-05	6.78511751770931e-08	NA	M2	0.54385087590317	0	Peripheral nodes
otu1634	365	6761.82710823659	0.000101510490884568	0.643537512850728	NA	M1	1.06150116912791	0.0737699380746857	Peripheral nodes
otu1635	70	676.274920156548	6.9226671798517e-05	6.78511751925415e-08	NA	M2	0.54385087590317	0	Peripheral nodes
otu1636	200	378.07868380191	8.70113690865954e-05	0.0921146418621083	NA	M3	0.626244787994351	0.04875	Peripheral nodes
otu1637	70	676.274920156548	6.9226671798517e-05	6.78511751616446e-08	NA	M2	0.54385087590317	0	Peripheral nodes
otu1638	122	8759.9520644487	9.30430285907146e-05	0.0867899335532572	NA	M3	-0.751614293194375	0.513974737973663	Peripheral nodes
otu1639	276	798.729325555551	8.77103334370819e-05	0.105873936935735	NA	M3	1.42909181167912	0.049438143247217	Peripheral nodes
otu1640	276	32395.9795869057	9.92237028510787e-05	0.55055133546541	NA	M1	0.412255025614438	0.182314639781558	Peripheral nodes
otu1641	412	5884.17779818967	0.000100623195988879	0.806833657362532	NA	M1	1.14974821776081	0.202127910264869	Peripheral nodes
otu1642	347	9204.7704878455	9.42954401635316e-05	0.722486652363502	NA	M1	0.935433956795199	0.0879668463320848	Peripheral nodes
otu1643	478	2592.1446690727	9.91692428154309e-05	0.937445746070249	NA	M1	1.45861288797596	0.23192871273262	Peripheral nodes
otu1646	315	1827.84030319161	9.6849198124125e-05	0.637328230921037	NA	M1	0.765243220146036	0.0674023683547493	Peripheral nodes
otu1647	478	2592.1446690727	9.91692428154309e-05	0.937445746070249	NA	M1	1.45861288797596	0.23192871273262	Peripheral nodes
otu1648	457	1066.12763157894	9.86665945088004e-05	0.879649294373366	NA	M1	1.12453477529427	0.331876140177832	Peripheral nodes
otu1649	200	378.07868380191	8.70113690865954e-05	0.0921146418621084	NA	M3	0.626244787994351	0.04875	Peripheral nodes
otu1653	36	1547.78846153846	6.71332761711098e-05	0.00117943741946847	NA	M3	-1.09879138451752	0	Peripheral nodes
otu1660	276	798.729325555551	8.77103334370819e-05	0.105873936935734	NA	M3	1.42909181167912	0.049438143247217	Peripheral nodes
otu1661	13	755	7.46464294683209e-05	0.00104093299785242	NA	M3	-1.37002348711373	0.260355029585799	Peripheral nodes
otu1662	41	2039.5	8.68805637305244e-05	0.021391180166231	NA	M3	-1.09879138451752	0.221296847114813	Peripheral nodes
otu1663	18	578.166666666667	7.95302521618646e-05	0.0020915609345674	NA	M3	-1.30492778249064	0.104938271604938	Peripheral nodes
otu1664	453	519.883333333333	9.81205655292293e-05	0.939385224104905	NA	M1	1.67923050955821	0.0175041055704185	Peripheral nodes
otu1667	322	2217.48047758356	9.6018051971248e-05	0.651418961781698	NA	M1	0.500502074247338	0.303229042089426	Peripheral nodes
otu1668	386	765.59250341244	9.59237006998793e-05	0.695331953634952	NA	M1	0.784153301995943	0.325552363821848	Peripheral nodes
otu1672	70	676.274920156548	6.9226671798517e-05	6.78511751770931e-08	NA	M2	0.54385087590317	0	Peripheral nodes
otu1677	200	378.07868380191	8.70113690865954e-05	0.0921146418621084	NA	M3	0.626244787994351	0.04875	Peripheral nodes
otu1679	2	2855	2.58659171450628e-05	0	NA	M4	-0.710496104682893	0	Peripheral nodes
otu1680	43	674.590322580645	8.1707074767414e-05	0.0339794236262631	NA	M3	-1.28322921428294	0.493239588967009	Peripheral nodes
otu1682	143	5013.86428571429	9.37702625541454e-05	0.168411988457153	NA	M1	-0.400878493931564	0.279329062545846	Peripheral nodes
otu1684	10	36600.5	6.65373765539721e-05	8.84081238897542e-11	NA	M2	-0.806483472368899	0	Peripheral nodes
otu1687	54	24896.3581748782	8.06165949137428e-05	0.00746323780332968	NA	M3	-0.925202838855947	0.0713305898491083	Peripheral nodes
otu1688	17	258.909090909081	3.50178584283078e-05	7.72424092190254e-18	NA	M4	1.68972511102925	0	Peripheral nodes
otu1690	2	4.2	4.22248411383148e-05	2.40368722188455e-15	NA	M2	-0.986528052138509	0	Peripheral nodes
otu1692	30	1386.87692307692	8.17611967034398e-05	0.00140139645978804	NA	M1	-1.01230447374522	0.391111111111111	Peripheral nodes
otu1695	149	26961.4000000002	7.22779733824519e-05	1.54199300285616e-06	NA	M2	2.32179110112806	0	Peripheral nodes
otu1696	447	1418.60833333333	9.77157572231902e-05	0.927860569403924	NA	M1	1.6414103458584	0.0177369387765316	Peripheral nodes
otu1699	210	3253.85081880131	8.75393651281771e-05	0.0557166519333307	NA	M3	0.680491208513593	0.090702947845805	Peripheral nodes
otu1700	11	2484.08333333333	6.29897628159807e-05	1.57760444701073e-08	NA	M2	-0.783977899897698	0	Peripheral nodes
otu1704	52	62067.8	9.2562076266978e-05	0.0394915895306956	NA	M1	-0.835810376479425	0.0747041420118343	Peripheral nodes
otu1706	392	2460.46886263432	9.59258585424757e-05	0.749205461129065	NA	M1	0.985860841728285	0.233847875885048	Peripheral nodes
otu1708	73	769.615942028986	8.62014536338914e-05	0.0662566546247444	NA	M3	-0.78416214550592	0.195158566335147	Peripheral nodes
otu1709	5	8731	5.03601770204274e-05	4.78753376543107e-12	NA	M2	-0.919011334724905	0	Peripheral nodes
otu1710	70	676.274920156548	6.9226671798517e-05	6.78511751307476e-08	NA	M2	0.54385087590317	0	Peripheral nodes
otu1711	27	326.928961748634	6.97178547504793e-05	0.00166032547719949	NA	M3	-1.19643494145215	0	Peripheral nodes
otu1712	2	0	2.58333149173388e-05	0	NA	M4	-0.710496104682893	0	Peripheral nodes
otu1717	12	1112	7.74817463001288e-05	0.000731281894569794	NA	M3	-1.41342062352912	0.486111111111111	Peripheral nodes
otu1720	30	4785.5	8.38648259360125e-05	0.000135700350481683	NA	M1	-0.980787670662046	0.184444444444444	Peripheral nodes
otu1722	8	615	7.20571776336996e-05	4.00486459214943e-05	NA	M3	-1.40257133942527	0	Peripheral nodes
otu1727	84	7203.09567099567	8.7736095252684e-05	0.0247053821271586	NA	M3	-0.751614293194375	0.308390022675737	Peripheral nodes
otu1728	337	4246.10125264528	9.56499192280323e-05	0.594701134799108	NA	M1	0.702209613979679	0.222631175760991	Peripheral nodes
otu1729	70	676.274920156548	6.9226671798517e-05	6.78511751616446e-08	NA	M2	0.54385087590317	0	Peripheral nodes
otu1730	34	17738.1666666667	7.35637117893865e-05	1.58781228277445e-06	NA	M2	-0.333866450473675	0.160899653979239	Peripheral nodes
otu1733	70	676.274920156548	6.9226671798517e-05	6.78511751616446e-08	NA	M2	0.54385087590317	0	Peripheral nodes
otu1735	465	34.3331054689864	9.89700083262736e-05	0.899367579799452	NA	M1	1.2001751026939	0.317410105214476	Peripheral nodes
otu1740	47	1264.5	8.71508109536449e-05	0.0463801898267249	NA	M1	-0.917754064495689	0.334993209597103	Peripheral nodes
otu1745	368	657.942077613412	9.27369201615546e-05	0.38477287149333	NA	M3	1.01681901573289	0.467376535916824	Peripheral nodes
otu1746	54	6505.49090909078	6.52849706214507e-05	8.3698929182647e-10	NA	M2	0.183761716363952	0	Peripheral nodes
otu1750	297	3557.18840278407	9.5827428078275e-05	0.635224714546029	NA	M1	0.595052483496873	0.125610765341405	Peripheral nodes
otu1761	276	798.729325555551	8.77103334370819e-05	0.105873936935735	NA	M3	1.42909181167912	0.049438143247217	Peripheral nodes
otu1764	168	7921.13469104076	6.76298373174023e-05	2.4132776239647e-08	NA	M2	2.74939697808088	0	Module hubs
otu1768	446	902.736593358891	9.7084810450214e-05	0.877394547710941	NA	M1	1.35775911810979	0.192081079450622	Peripheral nodes
otu1771	283	1287.88333333333	9.05581554033356e-05	0.527571017276026	NA	M1	0.361828140681353	0.257713293960469	Peripheral nodes
otu1772	47	4438.33333333333	5.69553751043981e-05	3.74200851461568e-12	NA	M2	0.0262227090655437	0	Peripheral nodes
otu1773	220	7210	9.08986806444429e-05	0.419742581810856	NA	M1	0.141210519099104	0.127066115702479	Peripheral nodes
otu1775	14	0	6.12270653988273e-05	4.86362855096209e-08	NA	M2	-0.716461182484095	0	Peripheral nodes
otu1776	16	3227	8.14479556264359e-05	0.000265867597309656	NA	M1	-1.05642799806167	0.1171875	Peripheral nodes
otu1777	145	5244.575	5.97261190215206e-05	2.40212517336048e-08	NA	M2	2.23176881124326	0	Peripheral nodes
otu1780	145	5244.575	5.97261190215206e-05	2.40212517336048e-08	NA	M2	2.23176881124326	0	Peripheral nodes
otu1781	4	3796	5.62122786917942e-05	8.22735375427599e-11	NA	M11	0.583164617976707	0	Peripheral nodes
otu1784	2	0	4.55086008610399e-05	2.20585010127232e-14	NA	M5	-0.839661390439015	0	Peripheral nodes
otu1785	2	0	7.34224658784097e-05	6.44349084085941e-05	NA	M3	-1.47851632815221	0.5	Peripheral nodes
otu1786	280	2529.7	9.15443601605189e-05	0.535136557818198	NA	M1	0.387041583147896	0.224081632653061	Peripheral nodes
otu1787	200	378.07868380191	8.70113690865954e-05	0.0921146418621085	NA	M3	0.626244787994351	0.04875	Peripheral nodes
otu1788	446	746.96533035497	9.82520860687509e-05	0.893485311541046	NA	M1	1.16865829961072	0.288604234953448	Peripheral nodes
otu1789	321	3553.9	9.83942367751988e-05	0.589534703177228	NA	M1	0.500502074247338	0.300035908036607	Peripheral nodes
otu1790	459	4258.11175868588	0.000101406751473054	0.921974519622132	NA	M1	1.59098346092531	0.0991071809987611	Peripheral nodes
otu1791	358	4890.34663587446	9.96975304359198e-05	0.308022040952256	NA	M3	1.03851758394058	0.454495802253363	Peripheral nodes
otu1793	368	657.942077613412	9.27369201615546e-05	0.384772871493331	NA	M3	1.01681901573289	0.467376535916824	Peripheral nodes
otu1794	283	22954.8	9.98108981487354e-05	0.521143292114949	NA	M1	0.632872647196687	0	Peripheral nodes
otu1796	368	657.942077613412	9.27369201615546e-05	0.38477287149333	NA	M3	1.01681901573289	0.467376535916824	Peripheral nodes
otu1797	482	432.895738527506	0.000100214501226809	0.957022132741111	NA	M1	1.49643305167577	0.224169694047967	Peripheral nodes
otu1799	88	230	9.18412648143929e-05	0.140531602989076	NA	M1	-0.722349885379983	0.351239669421488	Peripheral nodes
otu1801	443	1202.52410267192	0.000101202483740342	0.893661006563716	NA	M1	1.59098346092531	0.0354651488670006	Peripheral nodes
otu1802	443	1202.52410267192	0.000101202483740342	0.893661006563716	NA	M1	1.59098346092531	0.0354651488670006	Peripheral nodes
otu1803	284	2329.90500825431	9.4946183867028e-05	0.112626732895593	NA	M3	1.2446539819137	0.199960325332275	Peripheral nodes
otu1804	446	902.736593358891	9.7084810450214e-05	0.87739454771094	NA	M1	1.35775911810979	0.192081079450622	Peripheral nodes
otu1805	70	676.274920156548	6.9226671798517e-05	6.78511751307476e-08	NA	M2	0.54385087590317	0	Peripheral nodes
otu1806	200	378.07868380191	8.70113690865954e-05	0.0921146418621084	NA	M3	0.626244787994351	0.04875	Peripheral nodes
otu1807	76	2681.66666666667	8.54775561609442e-05	0.0485616382127528	NA	M3	-0.762463577298224	0.211565096952909	Peripheral nodes
otu1808	71	2011	8.9496448702082e-05	0.070043789927127	NA	M3	-1.15303780503676	0.491965879785757	Peripheral nodes
otu1809	368	657.942077613412	9.27369201615546e-05	0.384772871493331	NA	M3	1.01681901573289	0.467376535916824	Peripheral nodes
otu1814	200	378.07868380191	8.70113690865954e-05	0.0921146418621083	NA	M3	0.626244787994351	0.04875	Peripheral nodes
otu1816	2	0	0.276360861244225	0	NA	M22	0	0	Peripheral nodes
otu1817	257	2607.39252001686	9.51813096022483e-05	0.499640476683294	NA	M1	0.368131501297989	0.116761798059017	Peripheral nodes
otu1818	81	1249.55479933867	9.16693944089542e-05	0.0240365717584593	NA	M3	-0.838408566025161	0.384087791495199	Peripheral nodes
otu1819	426	3309.23888675163	0.00010209182589827	0.824805398185044	NA	M1	1.01737764481146	0.310873063104763	Peripheral nodes
otu1822	88	448.170314913206	7.40134299033411e-05	0.0136184477773478	NA	M3	-0.534628611117411	0	Peripheral nodes
otu1823	200	378.07868380191	8.70113690865954e-05	0.0921146418621083	NA	M3	0.626244787994351	0.04875	Peripheral nodes
otu1825	28	7495.05555555555	8.61264679038669e-05	0.00912173625682641	NA	M3	-1.26153064607524	0.39030612244898	Peripheral nodes
otu1827	70	676.274920156548	6.9226671798517e-05	6.78511751925415e-08	NA	M2	0.54385087590317	0	Peripheral nodes
otu1828	453	1392.90691367456	9.72423298501105e-05	0.938829887132641	NA	M1	1.62250026400849	0.0557480422398627	Peripheral nodes
otu1829	468	1014.58439291409	0.00010106199041364	0.93152222186609	NA	M1	1.50273641229241	0.180683395426985	Peripheral nodes
otu1831	361	2080.28712121212	9.64081765457367e-05	0.746446658266607	NA	M1	1.10562469344436	0.0164823781278536	Peripheral nodes
otu1832	200	378.07868380191	8.70113690865954e-05	0.0921146418621085	NA	M3	0.626244787994351	0.04875	Peripheral nodes
otu1833	216	1961.78536352342	9.15143291310647e-05	0.361600519517717	NA	M1	-0.12983398741623	0.375	Peripheral nodes
otu1834	55	8086.5	9.27411453011479e-05	0.00967566509477925	NA	M1	-0.804293573396247	0	Peripheral nodes
otu1835	200	378.07868380191	8.70113690865954e-05	0.0921146418621083	NA	M3	0.626244787994351	0.04875	Peripheral nodes
otu1836	454	219.143264694542	9.9718790682643e-05	0.89318550155384	NA	M1	1.29472551194343	0.248481437637059	Peripheral nodes
otu1837	154	745.620320960005	6.28334117419512e-05	2.75383636286046e-08	NA	M2	2.43431896348407	0	Peripheral nodes
otu1839	429	253.505828712351	0.000101789629575113	0.829833554118302	NA	M1	1.03628772666137	0.309213707815106	Peripheral nodes
otu1840	276	798.729325555551	8.77103334370819e-05	0.105873936935734	NA	M3	1.42909181167912	0.049438143247217	Peripheral nodes
otu1841	463	6366.64451659451	0.000100273571261254	0.917468660230256	NA	M1	1.53425321537559	0.1470548446837	Peripheral nodes
otu1843	148	14.9596273291925	8.98768287414402e-05	0.190873360878284	NA	M3	-0.729915724986679	0.498539079620161	Peripheral nodes
otu1844	200	378.07868380191	8.70113690865954e-05	0.0921146418621083	NA	M3	0.626244787994351	0.04875	Peripheral nodes
otu1845	299	1899.32278043594	9.18483110927318e-05	0.544935442655592	NA	M1	0.513108795480609	0.206709097213678	Peripheral nodes
otu1847	70	676.274920156548	6.9226671798517e-05	6.78511751461961e-08	NA	M2	0.54385087590317	0	Peripheral nodes
otu1848	168	933.750000000002	7.34262423242593e-05	0.0268819457697106	NA	M3	0.333314117190449	0	Peripheral nodes
otu1849	276	798.729325555551	8.77103334370819e-05	0.105873936935734	NA	M3	1.42909181167912	0.049438143247217	Peripheral nodes
otu1850	70	676.274920156548	6.9226671798517e-05	6.78511751616446e-08	NA	M2	0.54385087590317	0	Peripheral nodes
otu1851	355	716.528567407824	9.47626620767003e-05	0.76406519867678	NA	M1	1.08671461159446	0	Peripheral nodes
otu1853	284	2329.90500825431	9.4946183867028e-05	0.112626732895593	NA	M3	1.2446539819137	0.199960325332275	Peripheral nodes
otu1854	202	201.120341614907	8.9978306094859e-05	0.319999574172616	NA	M3	-0.512930042909714	0.494069208901088	Peripheral nodes
otu1855	64	8827	8.38079951799082e-05	0.04657350179995	NA	M1	-1.05642799806167	0.35888671875	Peripheral nodes
otu1856	426	3309.23888675163	0.00010209182589827	0.824805398185043	NA	M1	1.01737764481146	0.310873063104763	Peripheral nodes
otu1857	368	657.942077613412	9.27369201615546e-05	0.384772871493331	NA	M3	1.01681901573289	0.467376535916824	Peripheral nodes
otu1859	421	397.666170048409	9.90579410455739e-05	0.822909757587462	NA	M1	1.00477092357819	0.304873025992857	Peripheral nodes
otu1860	481	2390.8867965368	9.8551381926724e-05	0.947238270554423	NA	M1	1.82420780374083	0.0367218329796293	Peripheral nodes
otu1862	276	798.729325555551	8.77103334370819e-05	0.105873936935735	NA	M3	1.42909181167912	0.049438143247217	Peripheral nodes
otu1863	465	6714.76116409087	0.000100129810071165	0.917355337477497	NA	M1	1.33254567564325	0.258748988322349	Peripheral nodes
otu1866	356	11583.8881421204	0.000101948871017071	0.603919291373583	NA	M1	0.765243220146036	0.249463451584396	Peripheral nodes
otu1867	161	11088.8278195489	9.91752607430624e-05	0.143173368535353	NA	M1	-0.482822181947828	0.449828324524517	Peripheral nodes
otu1870	421	397.666170048409	9.90579410455739e-05	0.822909757587462	NA	M1	1.00477092357819	0.304873025992857	Peripheral nodes
otu1873	429	253.505828712351	0.000101789629575113	0.829833554118303	NA	M1	1.03628772666137	0.309213707815106	Peripheral nodes
otu1874	21	87929.3333333333	8.20258975126682e-05	0.00028813961207163	NA	M2	-0.581427747656888	0.090702947845805	Peripheral nodes
otu1876	70	676.274920156548	6.9226671798517e-05	6.78511751307476e-08	NA	M2	0.54385087590317	0	Peripheral nodes
otu1877	200	378.07868380191	8.70113690865954e-05	0.0921146418621085	NA	M3	0.626244787994351	0.04875	Peripheral nodes
otu1878	70	676.274920156548	6.9226671798517e-05	6.78511751770931e-08	NA	M2	0.54385087590317	0	Peripheral nodes
otu1880	388	7875.17624364419	0.000103085634816425	0.712487364736968	NA	M1	0.853490268778936	0.295727494951642	Peripheral nodes
otu1881	251	4157.99652365178	9.19608789173615e-05	0.359912296209587	NA	M3	-0.144054383378874	0.49992857256234	Peripheral nodes
otu1882	368	657.942077613412	9.27369201615546e-05	0.384772871493331	NA	M3	1.01681901573289	0.467376535916824	Peripheral nodes
otu1883	426	3309.23888675163	0.00010209182589827	0.824805398185044	NA	M1	1.01737764481146	0.310873063104763	Peripheral nodes
otu1884	426	3309.23888675163	0.00010209182589827	0.824805398185044	NA	M1	1.01737764481146	0.310873063104763	Peripheral nodes
otu1885	200	378.07868380191	8.70113690865954e-05	0.0921146418621085	NA	M3	0.626244787994351	0.04875	Peripheral nodes
otu1886	277	20027.2380952381	0.000101738806696438	0.453758971421146	NA	M1	0.399648304381167	0.198777515672041	Peripheral nodes
otu1887	70	676.274920156548	6.9226671798517e-05	6.78511751925415e-08	NA	M2	0.54385087590317	0	Peripheral nodes
otu1888	421	397.666170048409	9.90579410455739e-05	0.822909757587462	NA	M1	1.00477092357819	0.304873025992857	Peripheral nodes
otu1890	388	7875.17624364419	0.000103085634816425	0.712487364736968	NA	M1	0.853490268778936	0.295727494951642	Peripheral nodes
otu1891	350	1553.17014652016	9.51916495316603e-05	0.675780378397336	NA	M1	0.966950759878378	0.0768	Peripheral nodes
otu1892	450	667.973293751315	0.000100323410373585	0.846973090703325	NA	M1	1.20647846331053	0.280730864197531	Peripheral nodes
otu1893	457	1066.12763157894	9.86665945088004e-05	0.879649294373366	NA	M1	1.12453477529427	0.331876140177832	Peripheral nodes
otu1894	44	6207.44909090909	8.62664476113632e-05	0.0215538363432694	NA	M3	-1.09879138451752	0.31301652892562	Peripheral nodes
otu1895	168	933.750000000002	7.34262423242593e-05	0.0268819457697107	NA	M3	0.333314117190449	0	Peripheral nodes
otu1899	121	2303.99634322735	9.12327441587323e-05	0.0531857467457388	NA	M3	-0.361040065455839	0.241513557817089	Peripheral nodes
otu1900	200	378.07868380191	8.70113690865954e-05	0.0921146418621085	NA	M3	0.626244787994351	0.04875	Peripheral nodes
otu1901	393	2073.31507569435	0.00010200373380832	0.763478511111427	NA	M1	1.27581543009353	0.0398837156601856	Peripheral nodes
otu1902	284	2329.90500825431	9.4946183867028e-05	0.112626732895592	NA	M3	1.2446539819137	0.199960325332275	Peripheral nodes
otu1904	200	378.07868380191	8.70113690865954e-05	0.0921146418621085	NA	M3	0.626244787994351	0.04875	Peripheral nodes
otu1905	276	798.729325555551	8.77103334370819e-05	0.105873936935734	NA	M3	1.42909181167912	0.049438143247217	Peripheral nodes
otu1906	397	1083.87222222222	9.99221937238909e-05	0.768742456756553	NA	M1	1.00477092357819	0.238691952870712	Peripheral nodes
otu1907	276	766.841586127381	8.76850313134418e-05	0.114046516914968	NA	M3	1.47248894809451	0.0215028355387523	Peripheral nodes
otu1908	368	704.379531199433	9.84497654191553e-05	0.709150679941386	NA	M1	0.897613793095385	0.206388823251418	Peripheral nodes
otu1909	200	378.07868380191	8.70113690865954e-05	0.0921146418621083	NA	M3	0.626244787994351	0.04875	Peripheral nodes
otu1910	393	1557.0076923077	9.99124075324321e-05	0.802656073240715	NA	M1	1.00477092357819	0.225860963813298	Peripheral nodes
otu1911	8	122	8.03800936099977e-05	0.00213298698786756	NA	M3	-1.44596847584066	0.5	Peripheral nodes
otu1912	421	4567.30392156863	9.66894365854059e-05	0.877905416128908	NA	M1	1.43970280612605	0.0463775311581406	Peripheral nodes
otu1913	238	2531.12134926836	9.25177647583299e-05	0.394491661899827	NA	M1	0.179030682798918	0.201151048654756	Peripheral nodes
otu1914	393	2073.31507569435	0.00010200373380832	0.763478511111428	NA	M1	1.27581543009353	0.0398837156601856	Peripheral nodes
otu1915	426	3309.23888675163	0.00010209182589827	0.824805398185044	NA	M1	1.01737764481146	0.310873063104763	Peripheral nodes
otu1916	294	1571.23333333333	9.22698339399768e-05	0.552280225071854	NA	M1	0.42486174684771	0.254523578138738	Peripheral nodes
otu1917	200	378.07868380191	8.70113690865954e-05	0.0921146418621083	NA	M3	0.626244787994351	0.04875	Peripheral nodes
otu1918	259	456.120675775273	9.21316516035217e-05	0.390773532165525	NA	M3	-0.252547224417356	0.492837017933543	Peripheral nodes
otu1919	368	657.942077613412	9.27369201615546e-05	0.384772871493331	NA	M3	1.01681901573289	0.467376535916824	Peripheral nodes
otu1920	404	1187.42236652237	9.34787004221898e-05	0.766901700690411	NA	M1	1.11823141467763	0.19409861778257	Peripheral nodes
otu1921	492	219.379903429901	9.78643220871397e-05	0.978548739210887	NA	M1	1.81790444312419	0.0817221891731112	Peripheral nodes
otu1924	70	676.274920156548	6.9226671798517e-05	6.78511751307476e-08	NA	M2	0.54385087590317	0	Peripheral nodes
otu1925	35	9.23076923076922	5.6402810854581e-05	7.94994324164053e-12	NA	M2	-0.24384416058887	0	Peripheral nodes
otu1926	429	253.505828712351	0.000101789629575113	0.829833554118303	NA	M1	1.03628772666137	0.309213707815106	Peripheral nodes
otu1927	379	848.238095238097	0.000101780463335027	0.768445943617336	NA	M1	1.03628772666137	0.154607667727181	Peripheral nodes
otu1928	168	933.750000000002	7.34262423242593e-05	0.0268819457697106	NA	M3	0.333314117190449	0	Peripheral nodes
otu1929	284	2329.90500825431	9.4946183867028e-05	0.112626732895592	NA	M3	1.2446539819137	0.199960325332275	Peripheral nodes
otu1930	94	2618.81818181818	8.82618154620777e-05	0.0710228028957193	NA	M3	-0.719066440882831	0.374603893164328	Peripheral nodes
otu1933	214	4709.6964933993	8.92766571617366e-05	0.0509110985683007	NA	M3	0.702189776721289	0.105860773866713	Peripheral nodes
otu1934	56	1551.33333333333	8.80446954749951e-05	0.0901548718877694	NA	M1	-0.823203655246154	0.13265306122449	Peripheral nodes
otu1935	475	559.02142857143	9.74721601081593e-05	0.950087571268807	NA	M1	1.77378091880774	0.0452432132963989	Peripheral nodes
