Source,Target,Type,Id,Label,timeset,Weight,correlation
otu1323,otu1375,Undirected,10446,,,0.985714,0.985714
otu1323,otu2176,Undirected,10447,,,0.992857,0.992857
otu1328,otu1378,Undirected,10448,,,0.992857,0.992857
otu1328,otu1428,Undirected,10449,,,0.992857,0.992857
otu1328,otu1588,Undirected,10450,,,0.992857,0.992857
otu1328,otu1596,Undirected,10451,,,0.992857,0.992857
otu1328,otu1600,Undirected,10452,,,0.992857,0.992857
otu1328,otu1623,Undirected,10453,,,0.992857,0.992857
otu1328,otu1745,Undirected,10454,,,0.992857,0.992857
otu1328,otu1793,Undirected,10455,,,0.992857,0.992857
otu1328,otu1796,Undirected,10456,,,0.992857,0.992857
otu1328,otu1809,Undirected,10457,,,0.992857,0.992857
otu1328,otu1857,Undirected,10458,,,0.992857,0.992857
otu1328,otu1882,Undirected,10459,,,0.992857,0.992857
otu1328,otu1919,Undirected,10460,,,0.992857,0.992857
otu1328,otu1955,Undirected,10461,,,0.992857,0.992857
otu1328,otu1985,Undirected,10462,,,0.985714,0.985714
otu1328,otu2007,Undirected,10463,,,0.992857,0.992857
otu1328,otu2009,Undirected,10464,,,0.992857,0.992857
otu1328,otu2068,Undirected,10465,,,0.992857,0.992857
otu1328,otu2134,Undirected,10466,,,0.992857,0.992857
otu1328,otu2340,Undirected,10467,,,0.992857,0.992857
otu1328,otu4680,Undirected,10468,,,0.985714,0.985714
otu1328,otu5540,Undirected,10469,,,0.985714,0.985714
otu1328,otu6930,Undirected,10470,,,0.992857,0.992857
otu1328,otu7560,Undirected,10471,,,0.992857,0.992857
otu1329,otu1345,Undirected,10472,,,0.98995,0.98995
otu1329,otu1837,Undirected,10473,,,0.98995,0.98995
otu1329,otu2050,Undirected,10474,,,0.98995,0.98995
otu1329,otu2126,Undirected,10475,,,0.98995,0.98995
otu1329,otu2142,Undirected,10476,,,0.98995,0.98995
otu1329,otu2298,Undirected,10477,,,0.98995,0.98995
otu1329,otu2735,Undirected,10478,,,0.98995,0.98995
otu1329,otu2774,Undirected,10479,,,0.98995,0.98995
otu1329,otu2816,Undirected,10480,,,0.98995,0.98995
otu1329,otu2839,Undirected,10481,,,0.98995,0.98995
otu1329,otu3741,Undirected,10482,,,0.98995,0.98995
otu1329,otu5014,Undirected,10483,,,0.98995,0.98995
otu1329,otu5061,Undirected,10484,,,0.98995,0.98995
otu1329,otu5119,Undirected,10485,,,0.98995,0.98995
otu1329,otu5678,Undirected,10486,,,0.98995,0.98995
otu1329,otu5717,Undirected,10487,,,0.98995,0.98995
otu1329,otu5941,Undirected,10488,,,0.98995,0.98995
otu1329,otu6361,Undirected,10489,,,0.98995,0.98995
otu1329,otu6447,Undirected,10490,,,0.98995,0.98995
otu1329,otu6672,Undirected,10491,,,0.98995,0.98995
otu1329,otu6695,Undirected,10492,,,0.98995,0.98995
otu1329,otu6716,Undirected,10493,,,0.98995,0.98995
otu1329,otu6804,Undirected,10494,,,0.98995,0.98995
otu1329,otu8803,Undirected,10495,,,0.98995,0.98995
otu1329,otu10010,Undirected,10496,,,0.98995,0.98995
otu1331,otu1982,Undirected,10497,,,0.991803,0.991803
otu1331,otu2092,Undirected,10498,,,0.983607,0.983607
otu1331,otu2110,Undirected,10499,,,0.991803,0.991803
otu1331,otu4510,Undirected,10500,,,0.991803,0.991803
otu1331,otu5570,Undirected,10501,,,0.983607,0.983607
otu1331,otu5614,Undirected,10502,,,0.983607,0.983607
otu1331,otu6207,Undirected,10503,,,0.991803,0.991803
otu1331,otu6442,Undirected,10504,,,0.991803,0.991803
otu1331,otu6751,Undirected,10505,,,0.991803,0.991803
otu1331,otu6768,Undirected,10506,,,0.991803,0.991803
otu1331,otu7356,Undirected,10507,,,0.991803,0.991803
otu1334,otu1541,Undirected,10508,,,0.994186,0.994186
otu1334,otu1542,Undirected,10509,,,0.988372,0.988372
otu1334,otu1572,Undirected,10510,,,0.988372,0.988372
otu1334,otu1578,Undirected,10511,,,0.982558,0.982558
otu1334,otu1797,Undirected,10512,,,0.994186,0.994186
otu1334,otu1829,Undirected,10513,,,0.982558,0.982558
otu1334,otu1841,Undirected,10514,,,0.985775,0.985775
otu1334,otu1880,Undirected,10515,,,0.994186,0.994186
otu1334,otu1890,Undirected,10516,,,0.994186,0.994186
otu1334,otu1937,Undirected,10517,,,0.994186,0.994186
otu1334,otu1962,Undirected,10518,,,0.988372,0.988372
otu1334,otu1965,Undirected,10519,,,0.982558,0.982558
otu1334,otu2066,Undirected,10520,,,0.985775,0.985775
otu1334,otu2101,Undirected,10521,,,0.994186,0.994186
otu1334,otu2122,Undirected,10522,,,0.982558,0.982558
otu1334,otu2164,Undirected,10523,,,0.994186,0.994186
otu1334,otu2173,Undirected,10524,,,0.982558,0.982558
otu1334,otu2282,Undirected,10525,,,0.994186,0.994186
otu1334,otu2287,Undirected,10526,,,0.985775,0.985775
otu1334,otu2296,Undirected,10527,,,0.982558,0.982558
otu1334,otu5392,Undirected,10528,,,0.988372,0.988372
otu1337,otu1441,Undirected,10529,,,0.991803,0.991803
otu1337,otu1488,Undirected,10530,,,0.991803,0.991803
otu1337,otu2325,Undirected,10531,,,0.991803,0.991803
otu1337,otu5726,Undirected,10532,,,0.991803,0.991803
otu1338,otu1392,Undirected,10533,,,0.993506,0.993506
otu1338,otu1536,Undirected,10534,,,0.993506,0.993506
otu1338,otu1843,Undirected,10535,,,0.980519,0.980519
otu1338,otu1854,Undirected,10536,,,0.993506,0.993506
otu1338,otu1881,Undirected,10537,,,0.993506,0.993506
otu1338,otu1949,Undirected,10538,,,0.987013,0.987013
otu1338,otu2062,Undirected,10539,,,0.980519,0.980519
otu1338,otu5393,Undirected,10540,,,0.980519,0.980519
otu1338,otu5708,Undirected,10541,,,0.987013,0.987013
otu1338,otu7154,Undirected,10542,,,0.980519,0.980519
otu1338,otu7350,Undirected,10543,,,0.980519,0.980519
otu1339,otu1341,Undirected,10544,,,0.981946,0.981946
otu1344,otu1925,Undirected,10545,,,0.98995,0.98995
otu1344,otu5525,Undirected,10546,,,0.98995,0.98995
otu1344,otu6039,Undirected,10547,,,0.98995,0.98995
otu1344,otu6234,Undirected,10548,,,0.98995,0.98995
otu1344,otu6453,Undirected,10549,,,0.98995,0.98995
otu1344,otu6780,Undirected,10550,,,0.98995,0.98995
otu1344,otu7255,Undirected,10551,,,0.98995,0.98995
otu1344,otu7360,Undirected,10552,,,0.98995,0.98995
otu1344,otu7370,Undirected,10553,,,0.98995,0.98995
otu1344,otu8770,Undirected,10554,,,0.98995,0.98995
otu1344,otu8905,Undirected,10555,,,0.98995,0.98995
otu1344,otu9032,Undirected,10556,,,0.98995,0.98995
otu1344,otu9357,Undirected,10557,,,0.98995,0.98995
otu1344,otu9468,Undirected,10558,,,0.98995,0.98995
otu1344,otu9677,Undirected,10559,,,0.98995,0.98995
otu1344,otu9828,Undirected,10560,,,0.98995,0.98995
otu1345,otu1355,Undirected,10561,,,0.98995,0.98995
otu1345,otu1377,Undirected,10562,,,0.98995,0.98995
otu1345,otu1382,Undirected,10563,,,0.98995,0.98995
otu1345,otu1414,Undirected,10564,,,0.98995,0.98995
otu1345,otu1443,Undirected,10565,,,0.98995,0.98995
otu1345,otu1453,Undirected,10566,,,0.98995,0.98995
otu1345,otu1507,Undirected,10567,,,0.98995,0.98995
otu1345,otu1532,Undirected,10568,,,0.98995,0.98995
otu1345,otu1535,Undirected,10569,,,0.98995,0.98995
otu1345,otu1583,Undirected,10570,,,0.98995,0.98995
otu1345,otu1602,Undirected,10571,,,0.98995,0.98995
otu1345,otu1610,Undirected,10572,,,0.98995,0.98995
otu1345,otu1633,Undirected,10573,,,0.98995,0.98995
otu1345,otu1635,Undirected,10574,,,0.98995,0.98995
otu1345,otu1637,Undirected,10575,,,0.98995,0.98995
otu1345,otu1672,Undirected,10576,,,0.98995,0.98995
otu1345,otu1710,Undirected,10577,,,0.98995,0.98995
otu1345,otu1729,Undirected,10578,,,0.98995,0.98995
otu1345,otu1733,Undirected,10579,,,0.98995,0.98995
otu1345,otu1805,Undirected,10580,,,0.98995,0.98995
otu1345,otu1827,Undirected,10581,,,0.98995,0.98995
otu1345,otu1847,Undirected,10582,,,0.98995,0.98995
otu1345,otu1850,Undirected,10583,,,0.98995,0.98995
otu1345,otu1876,Undirected,10584,,,0.98995,0.98995
otu1345,otu1878,Undirected,10585,,,0.98995,0.98995
otu1345,otu1887,Undirected,10586,,,0.98995,0.98995
otu1345,otu1924,Undirected,10587,,,0.98995,0.98995
otu1345,otu2032,Undirected,10588,,,0.98995,0.98995
otu1345,otu2082,Undirected,10589,,,0.98995,0.98995
otu1345,otu2093,Undirected,10590,,,0.98995,0.98995
otu1345,otu2106,Undirected,10591,,,0.98995,0.98995
otu1345,otu2150,Undirected,10592,,,0.98995,0.98995
otu1345,otu2156,Undirected,10593,,,0.98995,0.98995
otu1345,otu2159,Undirected,10594,,,0.98995,0.98995
otu1345,otu2320,Undirected,10595,,,0.98995,0.98995
otu1345,otu2343,Undirected,10596,,,0.98995,0.98995
otu1345,otu2345,Undirected,10597,,,0.98995,0.98995
otu1345,otu2358,Undirected,10598,,,0.98995,0.98995
otu1345,otu2761,Undirected,10599,,,0.98995,0.98995
otu1345,otu2824,Undirected,10600,,,0.98995,0.98995
otu1345,otu2832,Undirected,10601,,,0.98995,0.98995
otu1345,otu3706,Undirected,10602,,,0.98995,0.98995
otu1345,otu3795,Undirected,10603,,,0.98995,0.98995
otu1345,otu3947,Undirected,10604,,,0.98995,0.98995
otu1345,otu4117,Undirected,10605,,,0.98995,0.98995
otu1345,otu4432,Undirected,10606,,,0.98995,0.98995
otu1345,otu4659,Undirected,10607,,,0.98995,0.98995
otu1345,otu4908,Undirected,10608,,,0.98995,0.98995
otu1345,otu5202,Undirected,10609,,,0.98995,0.98995
otu1345,otu5363,Undirected,10610,,,0.98995,0.98995
otu1345,otu5377,Undirected,10611,,,0.98995,0.98995
otu1345,otu5403,Undirected,10612,,,0.98995,0.98995
otu1345,otu5534,Undirected,10613,,,0.98995,0.98995
otu1345,otu5615,Undirected,10614,,,0.98995,0.98995
otu1345,otu5706,Undirected,10615,,,0.98995,0.98995
otu1345,otu5710,Undirected,10616,,,0.98995,0.98995
otu1345,otu5728,Undirected,10617,,,0.98995,0.98995
otu1345,otu5765,Undirected,10618,,,0.98995,0.98995
otu1345,otu5771,Undirected,10619,,,0.98995,0.98995
otu1345,otu5775,Undirected,10620,,,0.98995,0.98995
otu1345,otu5815,Undirected,10621,,,0.98995,0.98995
otu1345,otu5870,Undirected,10622,,,0.98995,0.98995
otu1345,otu6110,Undirected,10623,,,0.98995,0.98995
otu1345,otu6132,Undirected,10624,,,0.98995,0.98995
otu1345,otu6142,Undirected,10625,,,0.98995,0.98995
otu1345,otu6345,Undirected,10626,,,0.98995,0.98995
otu1345,otu6457,Undirected,10627,,,0.98995,0.98995
otu1345,otu6638,Undirected,10628,,,0.98995,0.98995
otu1345,otu6696,Undirected,10629,,,0.98995,0.98995
otu1345,otu6721,Undirected,10630,,,0.98995,0.98995
otu1345,otu6740,Undirected,10631,,,0.98995,0.98995
otu1345,otu6816,Undirected,10632,,,0.98995,0.98995
otu1345,otu6846,Undirected,10633,,,0.98995,0.98995
otu1345,otu6865,Undirected,10634,,,0.98995,0.98995
otu1345,otu6887,Undirected,10635,,,0.98995,0.98995
otu1345,otu6963,Undirected,10636,,,0.98995,0.98995
otu1345,otu6997,Undirected,10637,,,0.98995,0.98995
otu1345,otu7055,Undirected,10638,,,0.98995,0.98995
otu1345,otu7157,Undirected,10639,,,0.98995,0.98995
otu1345,otu7238,Undirected,10640,,,0.98995,0.98995
otu1345,otu7240,Undirected,10641,,,0.98995,0.98995
otu1345,otu7263,Undirected,10642,,,0.98995,0.98995
otu1345,otu7281,Undirected,10643,,,0.98995,0.98995
otu1345,otu7282,Undirected,10644,,,0.98995,0.98995
otu1345,otu8655,Undirected,10645,,,0.98995,0.98995
otu1345,otu8681,Undirected,10646,,,0.98995,0.98995
otu1345,otu8898,Undirected,10647,,,0.98995,0.98995
otu1345,otu9701,Undirected,10648,,,0.98995,0.98995
otu1345,otu9708,Undirected,10649,,,0.98995,0.98995
otu1345,otu9712,Undirected,10650,,,0.98995,0.98995
otu1345,otu9727,Undirected,10651,,,0.98995,0.98995
otu1345,otu9751,Undirected,10652,,,0.98995,0.98995
otu1345,otu9848,Undirected,10653,,,0.98995,0.98995
otu1345,otu10006,Undirected,10654,,,0.98995,0.98995
otu1353,otu1531,Undirected,10655,,,0.981763,0.981763
otu1353,otu1539,Undirected,10656,,,0.993921,0.993921
otu1353,otu1565,Undirected,10657,,,0.981763,0.981763
otu1353,otu1566,Undirected,10658,,,0.993921,0.993921
otu1353,otu1567,Undirected,10659,,,0.981763,0.981763
otu1353,otu1613,Undirected,10660,,,0.993921,0.993921
otu1353,otu1735,Undirected,10661,,,0.981763,0.981763
otu1353,otu1836,Undirected,10662,,,0.993921,0.993921
otu1353,otu1936,Undirected,10663,,,0.981763,0.981763
otu1353,otu1996,Undirected,10664,,,0.993921,0.993921
otu1353,otu2008,Undirected,10665,,,0.987842,0.987842
otu1353,otu2016,Undirected,10666,,,0.981763,0.981763
otu1353,otu2078,Undirected,10667,,,0.981763,0.981763
otu1353,otu2081,Undirected,10668,,,0.981763,0.981763
otu1353,otu2116,Undirected,10669,,,0.993921,0.993921
otu1353,otu2130,Undirected,10670,,,0.981763,0.981763
otu1353,otu2225,Undirected,10671,,,0.981763,0.981763
otu1353,otu2265,Undirected,10672,,,0.981763,0.981763
otu1353,otu2339,Undirected,10673,,,0.993921,0.993921
otu1355,otu1837,Undirected,10674,,,0.98995,0.98995
otu1355,otu2050,Undirected,10675,,,0.98995,0.98995
otu1355,otu2126,Undirected,10676,,,0.98995,0.98995
otu1355,otu2142,Undirected,10677,,,0.98995,0.98995
otu1355,otu2298,Undirected,10678,,,0.98995,0.98995
otu1355,otu2735,Undirected,10679,,,0.98995,0.98995
otu1355,otu2774,Undirected,10680,,,0.98995,0.98995
otu1355,otu2816,Undirected,10681,,,0.98995,0.98995
otu1355,otu2839,Undirected,10682,,,0.98995,0.98995
otu1355,otu3741,Undirected,10683,,,0.98995,0.98995
otu1355,otu5014,Undirected,10684,,,0.98995,0.98995
otu1355,otu5061,Undirected,10685,,,0.98995,0.98995
otu1355,otu5119,Undirected,10686,,,0.98995,0.98995
otu1355,otu5678,Undirected,10687,,,0.98995,0.98995
otu1355,otu5717,Undirected,10688,,,0.98995,0.98995
otu1355,otu5941,Undirected,10689,,,0.98995,0.98995
otu1355,otu6361,Undirected,10690,,,0.98995,0.98995
otu1355,otu6447,Undirected,10691,,,0.98995,0.98995
otu1355,otu6672,Undirected,10692,,,0.98995,0.98995
otu1355,otu6695,Undirected,10693,,,0.98995,0.98995
otu1355,otu6716,Undirected,10694,,,0.98995,0.98995
otu1355,otu6804,Undirected,10695,,,0.98995,0.98995
otu1355,otu8803,Undirected,10696,,,0.98995,0.98995
otu1355,otu10010,Undirected,10697,,,0.98995,0.98995
otu1357,otu1764,Undirected,10698,,,0.991803,0.991803
otu1357,otu2271,Undirected,10699,,,0.991803,0.991803
otu1357,otu3046,Undirected,10700,,,0.991803,0.991803
otu1357,otu4095,Undirected,10701,,,0.991803,0.991803
otu1357,otu6858,Undirected,10702,,,0.991803,0.991803
otu1357,otu7021,Undirected,10703,,,0.991803,0.991803
otu1357,otu8746,Undirected,10704,,,0.991803,0.991803
otu1357,otu8991,Undirected,10705,,,0.991803,0.991803
otu1358,otu1663,Undirected,10706,,,0.980519,0.980519
otu1358,otu1727,Undirected,10707,,,0.980519,0.980519
otu1358,otu2102,Undirected,10708,,,0.987013,0.987013
otu1360,otu1584,Undirected,10709,,,0.98995,0.98995
otu1360,otu1848,Undirected,10710,,,0.98995,0.98995
otu1360,otu1895,Undirected,10711,,,0.98995,0.98995
otu1360,otu1928,Undirected,10712,,,0.98995,0.98995
otu1360,otu2017,Undirected,10713,,,0.98995,0.98995
otu1360,otu2108,Undirected,10714,,,0.98995,0.98995
otu1360,otu2175,Undirected,10715,,,0.98995,0.98995
otu1360,otu2331,Undirected,10716,,,0.98995,0.98995
otu1360,otu5068,Undirected,10717,,,0.98995,0.98995
otu1360,otu5617,Undirected,10718,,,0.98995,0.98995
otu1360,otu5864,Undirected,10719,,,0.98995,0.98995
otu1360,otu5880,Undirected,10720,,,0.98995,0.98995
otu1360,otu6133,Undirected,10721,,,0.98995,0.98995
otu1360,otu6412,Undirected,10722,,,0.98995,0.98995
otu1360,otu7358,Undirected,10723,,,0.98995,0.98995
otu1360,otu7388,Undirected,10724,,,0.98995,0.98995
otu1360,otu8685,Undirected,10725,,,0.98995,0.98995
otu1360,otu9731,Undirected,10726,,,0.98995,0.98995
otu1360,otu10162,Undirected,10727,,,0.98995,0.98995
otu1360,otu10165,Undirected,10728,,,0.98995,0.98995
otu1363,otu1575,Undirected,10729,,,0.991803,0.991803
otu1363,otu1586,Undirected,10730,,,0.991803,0.991803
otu1363,otu1607,Undirected,10731,,,0.991803,0.991803
otu1363,otu1616,Undirected,10732,,,0.991803,0.991803
otu1363,otu1636,Undirected,10733,,,0.991803,0.991803
otu1363,otu1649,Undirected,10734,,,0.991803,0.991803
otu1363,otu1677,Undirected,10735,,,0.991803,0.991803
otu1363,otu1787,Undirected,10736,,,0.991803,0.991803
otu1363,otu1806,Undirected,10737,,,0.991803,0.991803
otu1363,otu1814,Undirected,10738,,,0.991803,0.991803
otu1363,otu1823,Undirected,10739,,,0.991803,0.991803
otu1363,otu1832,Undirected,10740,,,0.991803,0.991803
otu1363,otu1835,Undirected,10741,,,0.991803,0.991803
otu1363,otu1844,Undirected,10742,,,0.991803,0.991803
otu1363,otu1877,Undirected,10743,,,0.991803,0.991803
otu1363,otu1885,Undirected,10744,,,0.991803,0.991803
otu1363,otu1900,Undirected,10745,,,0.991803,0.991803
otu1363,otu1904,Undirected,10746,,,0.991803,0.991803
otu1363,otu1909,Undirected,10747,,,0.991803,0.991803
otu1363,otu1917,Undirected,10748,,,0.991803,0.991803
otu1363,otu1944,Undirected,10749,,,0.991803,0.991803
otu1363,otu1947,Undirected,10750,,,0.991803,0.991803
otu1363,otu1964,Undirected,10751,,,0.991803,0.991803
otu1363,otu1969,Undirected,10752,,,0.991803,0.991803
otu1363,otu1986,Undirected,10753,,,0.991803,0.991803
otu1363,otu2000,Undirected,10754,,,0.991803,0.991803
otu1363,otu2012,Undirected,10755,,,0.991803,0.991803
otu1363,otu2048,Undirected,10756,,,0.991803,0.991803
otu1363,otu2058,Undirected,10757,,,0.991803,0.991803
otu1363,otu2072,Undirected,10758,,,0.991803,0.991803
otu1363,otu2085,Undirected,10759,,,0.991803,0.991803
otu1363,otu2087,Undirected,10760,,,0.991803,0.991803
otu1363,otu2089,Undirected,10761,,,0.991803,0.991803
otu1363,otu2090,Undirected,10762,,,0.991803,0.991803
otu1363,otu2091,Undirected,10763,,,0.991803,0.991803
otu1363,otu2123,Undirected,10764,,,0.991803,0.991803
otu1363,otu2128,Undirected,10765,,,0.991803,0.991803
otu1363,otu2145,Undirected,10766,,,0.991803,0.991803
otu1363,otu2266,Undirected,10767,,,0.991803,0.991803
otu1363,otu2292,Undirected,10768,,,0.991803,0.991803
otu1363,otu2754,Undirected,10769,,,0.991803,0.991803
otu1363,otu2765,Undirected,10770,,,0.991803,0.991803
otu1363,otu2847,Undirected,10771,,,0.991803,0.991803
otu1363,otu3801,Undirected,10772,,,0.991803,0.991803
otu1363,otu3934,Undirected,10773,,,0.991803,0.991803
otu1363,otu5424,Undirected,10774,,,0.991803,0.991803
otu1363,otu5426,Undirected,10775,,,0.991803,0.991803
otu1363,otu5523,Undirected,10776,,,0.991803,0.991803
otu1363,otu5544,Undirected,10777,,,0.991803,0.991803
otu1363,otu5714,Undirected,10778,,,0.991803,0.991803
otu1363,otu5720,Undirected,10779,,,0.991803,0.991803
otu1363,otu5844,Undirected,10780,,,0.991803,0.991803
otu1363,otu6123,Undirected,10781,,,0.991803,0.991803
otu1363,otu6128,Undirected,10782,,,0.991803,0.991803
otu1363,otu6156,Undirected,10783,,,0.991803,0.991803
otu1363,otu6238,Undirected,10784,,,0.991803,0.991803
otu1363,otu6386,Undirected,10785,,,0.991803,0.991803
otu1363,otu6660,Undirected,10786,,,0.991803,0.991803
otu1363,otu6685,Undirected,10787,,,0.991803,0.991803
otu1363,otu6758,Undirected,10788,,,0.991803,0.991803
otu1363,otu6803,Undirected,10789,,,0.991803,0.991803
otu1363,otu6845,Undirected,10790,,,0.991803,0.991803
otu1363,otu6914,Undirected,10791,,,0.991803,0.991803
otu1363,otu7361,Undirected,10792,,,0.991803,0.991803
otu1363,otu9674,Undirected,10793,,,0.991803,0.991803
otu1363,otu9722,Undirected,10794,,,0.991803,0.991803
otu1367,otu1369,Undirected,10795,,,0.992857,0.992857
otu1367,otu1537,Undirected,10796,,,0.985714,0.985714
otu1367,otu1803,Undirected,10797,,,0.992857,0.992857
otu1367,otu1853,Undirected,10798,,,0.992857,0.992857
otu1367,otu1899,Undirected,10799,,,0.985714,0.985714
otu1367,otu1902,Undirected,10800,,,0.992857,0.992857
otu1367,otu1929,Undirected,10801,,,0.992857,0.992857
otu1367,otu1979,Undirected,10802,,,0.992857,0.992857
otu1367,otu2160,Undirected,10803,,,0.992857,0.992857
otu1367,otu2286,Undirected,10804,,,0.992857,0.992857
otu1367,otu2763,Undirected,10805,,,0.992857,0.992857
otu1367,otu6896,Undirected,10806,,,0.985714,0.985714
otu1367,otu6972,Undirected,10807,,,0.992857,0.992857
otu1367,otu6989,Undirected,10808,,,0.985714,0.985714
otu1367,otu7159,Undirected,10809,,,0.985714,0.985714
otu1367,otu7220,Undirected,10810,,,0.992857,0.992857
otu1367,otu10193,Undirected,10811,,,0.992857,0.992857
otu1367,otu10196,Undirected,10812,,,0.992857,0.992857
otu1369,otu1537,Undirected,10813,,,0.992857,0.992857
otu1369,otu1899,Undirected,10814,,,0.992857,0.992857
otu1369,otu2763,Undirected,10815,,,0.985714,0.985714
otu1369,otu5850,Undirected,10816,,,0.985714,0.985714
otu1369,otu6989,Undirected,10817,,,0.992857,0.992857
otu1369,otu7159,Undirected,10818,,,0.992857,0.992857
otu1369,otu7382,Undirected,10819,,,0.992857,0.992857
otu1369,otu8881,Undirected,10820,,,0.992857,0.992857
otu1370,otu1559,Undirected,10821,,,0.98995,0.98995
otu1370,otu3617,Undirected,10822,,,0.98995,0.98995
otu1370,otu9115,Undirected,10823,,,0.98995,0.98995
otu1370,otu9618,Undirected,10824,,,0.98995,0.98995
otu1375,otu1933,Undirected,10825,,,0.985714,0.985714
otu1375,otu2176,Undirected,10826,,,0.992857,0.992857
otu1376,otu1465,Undirected,10827,,,0.988701,0.988701
otu1376,otu1534,Undirected,10828,,,0.985775,0.985775
otu1376,otu1553,Undirected,10829,,,0.980043,0.980043
otu1376,otu1634,Undirected,10830,,,0.99435,0.99435
otu1376,otu1794,Undirected,10831,,,0.980427,0.980427
otu1376,otu1801,Undirected,10832,,,0.980043,0.980043
otu1376,otu1802,Undirected,10833,,,0.980043,0.980043
otu1376,otu1901,Undirected,10834,,,0.985775,0.985775
otu1376,otu1914,Undirected,10835,,,0.985775,0.985775
otu1376,otu1957,Undirected,10836,,,0.985775,0.985775
otu1376,otu1993,Undirected,10837,,,0.983051,0.983051
otu1376,otu2002,Undirected,10838,,,0.980043,0.980043
otu1376,otu2100,Undirected,10839,,,0.988701,0.988701
otu1376,otu2135,Undirected,10840,,,0.983051,0.983051
otu1376,otu2189,Undirected,10841,,,0.983051,0.983051
otu1376,otu2240,Undirected,10842,,,0.981946,0.981946
otu1376,otu2280,Undirected,10843,,,0.986029,0.986029
otu1376,otu2288,Undirected,10844,,,0.983051,0.983051
otu1376,otu5707,Undirected,10845,,,0.980427,0.980427
otu1376,otu5730,Undirected,10846,,,0.983051,0.983051
otu1376,otu6749,Undirected,10847,,,0.983051,0.983051
otu1377,otu1837,Undirected,10848,,,0.98995,0.98995
otu1377,otu2050,Undirected,10849,,,0.98995,0.98995
otu1377,otu2126,Undirected,10850,,,0.98995,0.98995
otu1377,otu2142,Undirected,10851,,,0.98995,0.98995
otu1377,otu2298,Undirected,10852,,,0.98995,0.98995
otu1377,otu2735,Undirected,10853,,,0.98995,0.98995
otu1377,otu2774,Undirected,10854,,,0.98995,0.98995
otu1377,otu2816,Undirected,10855,,,0.98995,0.98995
otu1377,otu2839,Undirected,10856,,,0.98995,0.98995
otu1377,otu3741,Undirected,10857,,,0.98995,0.98995
otu1377,otu5014,Undirected,10858,,,0.98995,0.98995
otu1377,otu5061,Undirected,10859,,,0.98995,0.98995
otu1377,otu5119,Undirected,10860,,,0.98995,0.98995
otu1377,otu5678,Undirected,10861,,,0.98995,0.98995
otu1377,otu5717,Undirected,10862,,,0.98995,0.98995
otu1377,otu5941,Undirected,10863,,,0.98995,0.98995
otu1377,otu6361,Undirected,10864,,,0.98995,0.98995
otu1377,otu6447,Undirected,10865,,,0.98995,0.98995
otu1377,otu6672,Undirected,10866,,,0.98995,0.98995
otu1377,otu6695,Undirected,10867,,,0.98995,0.98995
otu1377,otu6716,Undirected,10868,,,0.98995,0.98995
otu1377,otu6804,Undirected,10869,,,0.98995,0.98995
otu1377,otu8803,Undirected,10870,,,0.98995,0.98995
otu1377,otu10010,Undirected,10871,,,0.98995,0.98995
otu1378,otu1985,Undirected,10872,,,0.992857,0.992857
otu1378,otu2129,Undirected,10873,,,0.992857,0.992857
otu1378,otu2171,Undirected,10874,,,0.992857,0.992857
otu1378,otu4680,Undirected,10875,,,0.992857,0.992857
otu1378,otu5540,Undirected,10876,,,0.992857,0.992857
otu1379,otu1590,Undirected,10877,,,0.982558,0.982558
otu1379,otu1817,Undirected,10878,,,0.988372,0.988372
otu1379,otu1833,Undirected,10879,,,0.988372,0.988372
otu1379,otu1891,Undirected,10880,,,0.980043,0.980043
otu1379,otu2070,Undirected,10881,,,0.982558,0.982558
otu1379,otu2080,Undirected,10882,,,0.994186,0.994186
otu1379,otu7234,Undirected,10883,,,0.980043,0.980043
otu1380,otu1593,Undirected,10884,,,0.987013,0.987013
otu1380,otu1603,Undirected,10885,,,0.987013,0.987013
otu1380,otu1611,Undirected,10886,,,0.987013,0.987013
otu1380,otu1819,Undirected,10887,,,0.993506,0.993506
otu1380,otu1839,Undirected,10888,,,0.987013,0.987013
otu1380,otu1856,Undirected,10889,,,0.993506,0.993506
otu1380,otu1873,Undirected,10890,,,0.987013,0.987013
otu1380,otu1883,Undirected,10891,,,0.993506,0.993506
otu1380,otu1884,Undirected,10892,,,0.993506,0.993506
otu1380,otu1910,Undirected,10893,,,0.987013,0.987013
otu1380,otu1915,Undirected,10894,,,0.993506,0.993506
otu1380,otu1926,Undirected,10895,,,0.987013,0.987013
otu1380,otu1976,Undirected,10896,,,0.993506,0.993506
otu1380,otu2001,Undirected,10897,,,0.987013,0.987013
otu1380,otu2098,Undirected,10898,,,0.993506,0.993506
otu1380,otu2118,Undirected,10899,,,0.993506,0.993506
otu1380,otu2127,Undirected,10900,,,0.993506,0.993506
otu1380,otu2138,Undirected,10901,,,0.987013,0.987013
otu1380,otu2211,Undirected,10902,,,0.993506,0.993506
otu1380,otu4060,Undirected,10903,,,0.993506,0.993506
otu1380,otu5705,Undirected,10904,,,0.987013,0.987013
otu1380,otu6771,Undirected,10905,,,0.980519,0.980519
otu1380,otu10201,Undirected,10906,,,0.993506,0.993506
otu1380,otu10221,Undirected,10907,,,0.980519,0.980519
otu1382,otu1837,Undirected,10908,,,0.98995,0.98995
otu1382,otu2050,Undirected,10909,,,0.98995,0.98995
otu1382,otu2126,Undirected,10910,,,0.98995,0.98995
